Prevalence of moderate or severe food insecurity in the population (%),Eritrea,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Estonia,0,0,0,0,0,0,0,7.4,8.5,0
Prevalence of moderate or severe food insecurity in the population (%),Eswatini,0,0,0,0,0,0,0,0,67,0
Prevalence of moderate or severe food insecurity in the population (%),Ethiopia,0,0,0,0,0,0,0,57.9,58.1,0
Prevalence of moderate or severe food insecurity in the population (%),Faroe Islands,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Fiji,0,0,0,0,0,0,0,0,24.2,0
Prevalence of moderate or severe food insecurity in the population (%),Finland,0,0,0,0,0,0,0,7.7,10.5,0
Prevalence of moderate or severe food insecurity in the population (%),France,0,0,0,0,0,0,0,6,6.6,0
Prevalence of moderate or severe food insecurity in the population (%),French Polynesia,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Gabon,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),"Gambia, The",0,0,0,0,0,0,0,54.3,60.7,0
Prevalence of moderate or severe food insecurity in the population (%),Georgia,0,0,0,0,0,0,0,38.3,36.5,0
Prevalence of moderate or severe food insecurity in the population (%),Germany,0,0,0,0,0,0,0,3.5,3.8,0
Prevalence of moderate or severe food insecurity in the population (%),Ghana,0,0,0,0,0,0,0,39.5,39.4,0
Prevalence of moderate or severe food insecurity in the population (%),Gibraltar,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Greece,0,0,0,0,0,0,0,13.3,6.3,0
Prevalence of moderate or severe food insecurity in the population (%),Greenland,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Grenada,0,0,0,0,0,0,0,23.6,21.1,0
Prevalence of moderate or severe food insecurity in the population (%),Guam,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Guatemala,0,0,0,0,0,0,0,45.2,59.8,0
Prevalence of moderate or severe food insecurity in the population (%),Guinea,0,0,0,0,0,0,0,74.1,73.1,0
Prevalence of moderate or severe food insecurity in the population (%),Guinea-Bissau,0,0,0,0,0,0,0,64.4,77.8,0
Prevalence of moderate or severe food insecurity in the population (%),Guyana,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Haiti,0,0,0,0,0,0,0,0,82.6,0
Prevalence of moderate or severe food insecurity in the population (%),Honduras,0,0,0,0,0,0,0,40.9,56.1,0
Prevalence of moderate or severe food insecurity in the population (%),"Hong Kong SAR, China",0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Hungary,0,0,0,0,0,0,0,6.9,12.6,0
Prevalence of moderate or severe food insecurity in the population (%),Iceland,0,0,0,0,0,0,0,7.2,6.1,0
Prevalence of moderate or severe food insecurity in the population (%),India,40,37,26,20,12,10,9,8,20,10
Prevalence of moderate or severe food insecurity in the population (%),Indonesia,0,0,0,0,0,0,0,7,4.9,0
Prevalence of moderate or severe food insecurity in the population (%),"Iran, Islamic Rep.",0,0,0,0,0,0,0,40.6,40.8,0
Prevalence of moderate or severe food insecurity in the population (%),Iraq,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Ireland,0,0,0,0,0,0,0,7.2,5.4,0
Prevalence of moderate or severe food insecurity in the population (%),Isle of Man,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Israel,0,0,0,0,0,0,0,12.9,13.2,0
Prevalence of moderate or severe food insecurity in the population (%),Italy,0,0,0,0,0,0,0,7.2,5.7,0
Prevalence of moderate or severe food insecurity in the population (%),Jamaica,0,0,0,0,0,0,0,45.8,54.4,0
Prevalence of moderate or severe food insecurity in the population (%),Japan,0,0,0,0,0,0,0,3.2,4.4,0
Prevalence of moderate or severe food insecurity in the population (%),Jordan,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Kazakhstan,0,0,0,0,0,0,0,2.4,2.4,0
Prevalence of moderate or severe food insecurity in the population (%),Kenya,0,0,0,0,0,0,0,64.4,72.3,0
Prevalence of moderate or severe food insecurity in the population (%),Kiribati,0,0,0,0,0,0,0,41,41,0
Prevalence of moderate or severe food insecurity in the population (%),"Korea, Dem. People's Rep.",0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),"Korea, Rep.",0,0,0,0,0,0,0,5.2,5.6,0
Prevalence of moderate or severe food insecurity in the population (%),Kosovo,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Kuwait,0,0,0,0,0,0,0,12.3,10.9,0
Prevalence of moderate or severe food insecurity in the population (%),Kyrgyz Republic,0,0,0,0,0,0,0,6.3,6.9,0
Prevalence of moderate or severe food insecurity in the population (%),Lao PDR,0,0,0,0,0,0,0,0,34.1,0
Prevalence of moderate or severe food insecurity in the population (%),Latvia,0,0,0,0,0,0,0,9.5,9.4,0
Prevalence of moderate or severe food insecurity in the population (%),Lebanon,0,0,0,0,0,0,0,14.7,36.5,0
Prevalence of moderate or severe food insecurity in the population (%),Lesotho,0,0,0,0,0,0,0,49.7,56.7,0
Prevalence of moderate or severe food insecurity in the population (%),Liberia,0,0,0,0,0,0,0,0,81.2,0
Prevalence of moderate or severe food insecurity in the population (%),Libya,0,0,0,0,0,0,0,35.7,39.8,0
Prevalence of moderate or severe food insecurity in the population (%),Liechtenstein,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Lithuania,0,0,0,0,0,0,0,10.7,8.5,0
Prevalence of moderate or severe food insecurity in the population (%),Luxembourg,0,0,0,0,0,0,0,3.3,2.7,0
Prevalence of moderate or severe food insecurity in the population (%),"Macao SAR, China",0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Madagascar,0,0,0,0,0,0,0,58,64.9,0
Prevalence of moderate or severe food insecurity in the population (%),Malawi,0,0,0,0,0,0,0,78.8,82.4,0
Prevalence of moderate or severe food insecurity in the population (%),Malaysia,0,0,0,0,0,0,0,15.1,16,0
Prevalence of moderate or severe food insecurity in the population (%),Maldives,0,0,0,0,0,0,0,0,13.4,0
Prevalence of moderate or severe food insecurity in the population (%),Mali,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Malta,0,0,0,0,0,0,0,4.4,7.2,0
Prevalence of moderate or severe food insecurity in the population (%),Marshall Islands,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Mauritania,0,0,0,0,0,0,0,35.9,53.7,0
Prevalence of moderate or severe food insecurity in the population (%),Mauritius,0,0,0,0,0,0,0,20.7,32,0
Prevalence of moderate or severe food insecurity in the population (%),Mexico,0,0,0,0,0,0,0,23,27.6,0
Prevalence of moderate or severe food insecurity in the population (%),"Micronesia, Fed. Sts.",0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Moldova,0,0,0,0,0,0,0,27.5,23.5,0
Prevalence of moderate or severe food insecurity in the population (%),Monaco,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Mongolia,0,0,0,0,0,0,0,6.8,5.7,0
Prevalence of moderate or severe food insecurity in the population (%),Montenegro,0,0,0,0,0,0,0,12.9,12.9,0
Prevalence of moderate or severe food insecurity in the population (%),Morocco,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Mozambique,0,0,0,0,0,0,0,68.4,75.4,0
Prevalence of moderate or severe food insecurity in the population (%),Myanmar,0,0,0,0,0,0,0,0,29.3,0
Prevalence of moderate or severe food insecurity in the population (%),Namibia,0,0,0,0,0,0,0,56.4,57.7,0
Prevalence of moderate or severe food insecurity in the population (%),Nauru,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Nepal,0,0,0,0,0,0,0,33.8,37.4,0
Prevalence of moderate or severe food insecurity in the population (%),Netherlands,0,0,0,0,0,0,0,5.1,4.5,0
Prevalence of moderate or severe food insecurity in the population (%),New Caledonia,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),New Zealand,0,0,0,0,0,0,0,13.9,15.1,0
Prevalence of moderate or severe food insecurity in the population (%),Nicaragua,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Niger,0,0,0,0,0,0,0,52.1,71.4,0
Prevalence of moderate or severe food insecurity in the population (%),Nigeria,0,0,0,0,0,0,0,47.1,69.7,0
Prevalence of moderate or severe food insecurity in the population (%),North Macedonia,0,0,0,0,0,0,0,14.4,24,0
Prevalence of moderate or severe food insecurity in the population (%),Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Norway,0,0,0,0,0,0,0,4.8,5.2,0
Prevalence of moderate or severe food insecurity in the population (%),Oman,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Pakistan,0,0,0,0,0,0,0,14.2,42.3,0
Prevalence of moderate or severe food insecurity in the population (%),Palau,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Panama,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Papua New Guinea,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Paraguay,0,0,0,0,0,0,0,21.3,25.9,0
Prevalence of moderate or severe food insecurity in the population (%),Peru,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Philippines,0,0,0,0,0,0,0,41.2,44.7,0
Prevalence of moderate or severe food insecurity in the population (%),Poland,0,0,0,0,0,0,0,4.3,7.5,0
Prevalence of moderate or severe food insecurity in the population (%),Portugal,0,0,0,0,0,0,0,10.7,12.4,0
Prevalence of moderate or severe food insecurity in the population (%),Puerto Rico,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Qatar,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Romania,0,0,0,0,0,0,0,14.5,16.3,0
Prevalence of moderate or severe food insecurity in the population (%),Russian Federation,0,0,0,0,0,0,0,7.1,5,0
Prevalence of moderate or severe food insecurity in the population (%),Rwanda,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Samoa,0,0,0,0,0,0,0,23.6,23.6,0
Prevalence of moderate or severe food insecurity in the population (%),San Marino,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Sao Tome and Principe,0,0,0,0,0,0,0,0,54.6,0
Prevalence of moderate or severe food insecurity in the population (%),Saudi Arabia,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Senegal,0,0,0,0,0,0,0,40,49.8,0
Prevalence of moderate or severe food insecurity in the population (%),Serbia,0,0,0,0,0,0,0,12.5,14.8,0
Prevalence of moderate or severe food insecurity in the population (%),Seychelles,0,0,0,0,0,0,0,0,14.7,0
Prevalence of moderate or severe food insecurity in the population (%),Sierra Leone,0,0,0,0,0,0,0,83,89.2,0
Prevalence of moderate or severe food insecurity in the population (%),Singapore,0,0,0,0,0,0,0,4.7,6.6,0
Prevalence of moderate or severe food insecurity in the population (%),Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Slovak Republic,0,0,0,0,0,0,0,5,8.3,0
Prevalence of moderate or severe food insecurity in the population (%),Slovenia,0,0,0,0,0,0,0,10.2,7,0
Prevalence of moderate or severe food insecurity in the population (%),Solomon Islands,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Somalia,0,0,0,0,0,0,0,0,79.5,0
Prevalence of moderate or severe food insecurity in the population (%),South Africa,0,0,0,0,0,0,0,17.4,20.3,0
Prevalence of moderate or severe food insecurity in the population (%),South Sudan,0,0,0,0,0,0,0,84.9,87.3,0
Prevalence of moderate or severe food insecurity in the population (%),Spain,0,0,0,0,0,0,0,8.6,8,0
Prevalence of moderate or severe food insecurity in the population (%),Sri Lanka,0,0,0,0,0,0,0,7.6,10.9,0
Prevalence of moderate or severe food insecurity in the population (%),St. Kitts and Nevis,0,0,0,0,0,0,0,21.1,29.8,0
Prevalence of moderate or severe food insecurity in the population (%),St. Lucia,0,0,0,0,0,0,0,0,22.2,0
Prevalence of moderate or severe food insecurity in the population (%),St. Martin (French part),0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),St. Vincent and the Grenadines,0,0,0,0,0,0,0,33.3,33.3,0
Prevalence of moderate or severe food insecurity in the population (%),Sudan,0,0,0,0,0,0,0,48.9,51.8,0
Prevalence of moderate or severe food insecurity in the population (%),Suriname,0,0,0,0,0,0,0,0,35.8,0
Prevalence of moderate or severe food insecurity in the population (%),Sweden,0,0,0,0,0,0,0,5.7,5.4,0
Prevalence of moderate or severe food insecurity in the population (%),Switzerland,0,0,0,0,0,0,0,2.6,2.1,0
Prevalence of moderate or severe food insecurity in the population (%),Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Tajikistan,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Tanzania,0,0,0,0,0,0,0,56.1,58.7,0
Prevalence of moderate or severe food insecurity in the population (%),Thailand,0,0,0,0,0,0,0,4.7,7.1,0
Prevalence of moderate or severe food insecurity in the population (%),Timor-Leste,0,0,0,0,0,0,0,0,0,0
Prevalence of moderate or severe food insecurity in the population (%),Togo,0,0,0,0,0,0,0,61.9,62.9,0
